"","c.0.0892151374284945..0.0559201387038024..0.133936751137254.."
"1",0.0892151374284945
"2",0.0559201387038024
"3",0.133936751137254
"4",0.0485897775263082
"5",0.0947119971453103
"6",0.0440727833512147
"7",0.445792197529539
"8",0.0692484383831655
"9",0.0552630404946715
"10",0.251232770076897
"11",0.880149451731106
"12",0.191404166651329
"13",0.291806052533221
"14",0.109081152112134
"15",0.00996213803679585
"16",0.728986711996802
"17",0.0629781925967398
"18",0.122673519887938
"19",0.700260716762719
"20",0.879500090221569
"21",0.245196635773615
"22",0.0542576733615918
"23",0.00557338683297841
"24",0.923744445226141
"25",0.00955090221195418
"26",0.123774000400341
"27",0.18208987480709
"28",0.0443342319845905
"29",0.101576475747217
"30",0.259898137523888
"31",0.0428090032805557
"32",0.0851106535562654
"33",0.906166607006171
"34",0.99522260091735
"35",0.823758130355098
"36",0.103140705188848
"37",0.150066478415357
"38",0.0863286109843543
"39",0.686586907286592
"40",0.717782043979942
"41",0.0119847027603139
"42",0.166428938260984
"43",0.0218542845858653
"44",0.111952084372176
"45",0.187153536179233
"46",0.0392758754393444
"47",0.35457079936883
"48",0.256059044942723
"49",0.947475686743249
"50",0.490624989300212
"51",0.891795916389601
"52",0.122662506511029
"53",0.10851785724407
"54",0.68145715717782
"55",0.0777381715296674
"56",0.000667870204170129
"57",0.0109802642406253
"58",0.0295488622192143
"59",0.812583788789878
"60",0.561481905141082
"61",0.426293748326739
"62",0.0585430935237012
"63",0.533859103029505
"64",0.130233643047187
"65",0.0264003761756913
"66",0.158665431751661
"67",0.145292336676392
"68",0.0259916568109606
"69",0.311306466423782
"70",0.644691725896808
"71",0.370092591659695
"72",0.238586256563733
"73",0.218496970967724
"74",0.746201842780267
"75",0.914478237212673
"76",0.847162908560363
"77",0.465415462424738
"78",0.107538938114271
"79",0.241441455962037
"80",0.034004238869161
"81",0.0563706870070588
"82",0.226285666706221
"83",0.59427552668411
"84",0.00707049591750155
"85",0.123277086966591
"86",0.947767647480605
"87",0.0740634528325852
"88",0.0923141870866686
"89",0.0101583344904891
"90",0.758142098243191
"91",0.920508021830621
"92",0.831916877879644
"93",0.76276468527939
"94",0.201996521364085
"95",0.766207674295873
"96",0.0386524625048917
"97",0.432656387124801
"98",0.100854353919061
"99",0.807008410792586
"100",0.31638534189114
"101",0.592848329987833
"102",0.13104037409633
"103",0.320231796936269
"104",0.0116816915888624
"105",0.0224261865294833
"106",0.050781338209804
"107",0.429097842419022
"108",0.230319395995533
"109",0.929022719103894
"110",0.00172779182802726
"111",0.338759067170234
"112",0.0851427257688968
"113",0.0879377862180289
"114",0.154959620496029
"115",0.114323455555497
"116",0.32669667216202
"117",0.142496555816952
"118",0.000149654037361493
"119",0.0855060774554184
"120",0.0318659824307179
"121",0.0291810911998793
"122",0.473480787949746
"123",0.144293292802632
"124",0.0428721890178213
"125",0.0154339599279182
"126",0.0949629534180744
"127",0.00342273037721118
"128",0.47794748285769
"129",0.340599171981017
"130",0.0210101364631744
"131",0.757707814468068
"132",0.602093082628122
"133",0.104865777361588
"134",0.464353337602214
"135",0.454799476812461
"136",0.661157202811995
"137",0.257839410664958
"138",0.53523699691473
"139",0.309060543449244
"140",0.208801139822655
"141",0.011012386896449
"142",0.0267264001381244
"143",0.0280596311955665
"144",0.694075083666224
"145",0.822555529638401
"146",0.683501631745684
"147",0.186730316914704
"148",0.202603410981718
"149",0.355790381503217
"150",0.0744660306872663
"151",0.0749104578904615
"152",0.086435552763032
"153",0.555109291517391
"154",0.505707947867215
"155",0.856192106611803
"156",0.131819261353213
"157",0.0913771336394654
"158",0.0546203485580967
"159",0.176759880619067
"160",0.0318637494396604
"161",0.0796274812288482
"162",0.0619058434581754
"163",0.204055826029604
"164",0.614935739936842
"165",0.196657482236531
"166",0.326556323620084
"167",0.0748125540788886
"168",0.000110164700145379
"169",0.0128499208388116
"170",0.0513256949072598
"171",0.0348190281162793
"172",0.45553368313066
"173",0.517880501870566
"174",0.00920523956100151
"175",0.336781480833872
"176",0.0279051102929958
"177",0.00471054717497776
"178",0.00490608469266456
"179",0.209119834758956
"180",0.500462468845323
"181",0.39328178443646
"182",0.453866612196624
"183",0.925221813601184
"184",0.94982831931691
"185",0.456306796732767
"186",0.100746293423413
"187",0.792335512475667
"188",0.463431922571766
"189",0.350035928876963
"190",0.0299078531991495
"191",0.17397743626251
"192",0.83954716908521
"193",0.412164269667559
"194",0.175886061619607
"195",0.896837287886926
"196",0.945994930959071
"197",0.0330397138669499
"198",0.72138184717602
"199",0.0304958704063656
"200",0.0768082024569278
