"","c.0.426171590835347..0.0230646070129967..0.0633848496457751.."
"1",0.426171590835347
"2",0.0230646070129967
"3",0.0633848496457751
"4",0.00244899598338837
"5",0.236848600871982
"6",0.0279562697509989
"7",0.327252179467781
"8",0.748789097161401
"9",0.0117294516687976
"10",0.247222354262871
"11",0.198522345712274
"12",0.643078270437307
"13",0.252970353948884
"14",0.516194115946774
"15",0.323209141289915
"16",0.000946572630955021
"17",0.208933309598315
"18",0.10283013600096
"19",0.316580598873828
"20",0.13989549135437
"21",0.369407945220091
"22",0.0794585769802384
"23",0.980677293734774
"24",0.0424572068922224
"25",0.0485589227695777
"26",0.0236950259975723
"27",0.00529196459792095
"28",0.838293665718456
"29",0.783382642454808
"30",0.43318016080471
"31",0.953644865448708
"32",0.63171537684095
"33",0.0357704414944659
"34",0.768418867054441
"35",0.494508107120683
"36",0.133988762978999
"37",0.0814171997900972
"38",0.0600778237843336
"39",0.0254873322277822
"40",0.0212670818868798
"41",0.331250419182328
"42",0.000911917025500873
"43",0.128352219221899
"44",0.885767118240077
"45",0.129195338972401
"46",0.0407636408200993
"47",0.251194726241407
"48",0.0015985076220451
"49",0.114766843440571
"50",0.367044968100049
"51",0.067298108133687
"52",0.00976252090655165
"53",0.0631644013725688
"54",0.266671298147304
"55",0.480091469083384
"56",0.738620463251935
"57",0.0147511441904479
"58",0.229315595518697
"59",0.561178887374085
"60",0.891589509364946
"61",0.232030221252287
"62",0.144023001572001
"63",0.0539372366441836
"64",0.0721965427990757
"65",0.0524331625498346
"66",0.294917384081377
"67",0.0858063097990938
"68",0.940276091503892
"69",0.899237626638957
"70",0.494975274812509
"71",0.72111171548095
"72",0.000517159406056053
"73",0.451867081410538
"74",0.22796089005453
"75",0.13838861839392
"76",0.0277835747585518
"77",0.0254463544544254
"78",0.865251954769731
"79",0.132253063615587
"80",0.404637826184305
"81",0.167946367561747
"82",0.242497456303444
"83",0.00619247073187962
"84",0.00825316577547715
"85",0.628437238491014
"86",0.232065468316184
"87",0.650663429477973
"88",0.00388854145323241
"89",0.249689884599898
"90",0.0414148200368212
"91",0.538625051442869
"92",0.339464915616723
"93",0.340189363934787
"94",0.0909171743692988
"95",0.106923345896242
"96",0.541030192134951
"97",0.157030196065265
"98",0.493643913313218
"99",0.459531770600109
"100",0.0729259520605247
"101",0.677830345633251
"102",0.0719846499753336
"103",0.493575025907486
"104",0.361662272069851
"105",0.00565832136169492
"106",0.371672306573481
"107",0.154513575762554
"108",0.309249361372588
"109",0.251678438953735
"110",0.126634410989835
"111",0.524774382890755
"112",0.505969522226094
"113",0.0404883391988384
"114",0.0832300183614508
"115",0.089646831194258
"116",0.44376871328848
"117",0.0409800288551278
"118",0.192177964355789
"119",0.00131753590301302
"120",0.444217877383732
"121",0.121592116537381
"122",0.0101066808873556
"123",0.00809821563903448
"124",0.205712106370468
"125",0.0575186616042379
"126",0.00825066468697461
"127",0.0301500942013014
"128",0.9538481743974
"129",0.00663539662279066
"130",0.000243130169908825
"131",0.0135318170726996
"132",0.0056808528331495
"133",0.0427938285198319
"134",0.011750479058094
"135",0.0792298806879428
"136",0.215086262882089
"137",0.821972932415104
"138",0.938296244244514
"139",0.317557883374093
"140",0.0629651450218193
"141",0.0157070234003301
"142",0.014587860047303
"143",0.0163352584134454
"144",0.00772158397209327
"145",0.0763402708466392
"146",0.0739678346772295
"147",0.738318801744754
"148",0.00544237435425377
"149",0.285641190886065
"150",0.427508494752322
"151",0.032539145691685
"152",0.656770161428702
"153",0.64426455277925
"154",0.0464522237398015
"155",0.135592562077936
"156",0.0322011603824941
"157",0.025311533415078
"158",0.087205666102672
"159",0.689255974651797
"160",0.0920853542350892
"161",0.218624547500824
"162",0.0272091065605031
"163",0.191217360904431
"164",0.462229854768135
"165",0.16224594224068
"166",0.044952388819818
"167",0.320698109864463
"168",0.0530087700069993
"169",0.190065251412604
"170",0.101637137193415
"171",0.166835047280321
"172",0.0767785290282409
"173",0.0913750885051135
"174",0.00986348595286677
"175",0.0434912702584226
"176",0.138927829546179
"177",0.108841751935185
"178",0.0493280107602198
"179",0.108323779954175
"180",0.0617645648634995
"181",0.142336279093208
"182",0.511606209600511
"183",0.102580005625717
"184",0.1926727775004
"185",0.285193145557911
"186",0.0240633337652686
"187",0.0826293067888594
"188",0.0898410371544863
"189",0.0282611103461936
"190",0.335282199913099
"191",0.73387335346592
"192",0.131687810552004
"193",0.150044938356708
"194",0.537282335817967
"195",0.186388406651586
"196",0.00342248915239401
"197",0.361575069659503
"198",0.91318609671825
"199",0.0228088670126316
"200",0.0120525241311758
