"","c.0.00822716303080558..0.191615799755601..0.294123219981212.."
"1",0.00822716303080558
"2",0.191615799755601
"3",0.294123219981212
"4",0.0603422180138375
"5",0.0207878675434052
"6",0.0482539163897133
"7",0.148602340979056
"8",0.879957861582035
"9",0.190542029834496
"10",0.149077620339288
"11",0.291511253969144
"12",0.000370313827168124
"13",0.000956013584417696
"14",0.0845986817921036
"15",0.0241759513038455
"16",0.0244648732832303
"17",0.191587944352448
"18",0.0398000470702953
"19",0.001530035010327
"20",0.0391768805880491
"21",0.186514274382301
"22",0.00157426919214266
"23",0.0187072645347777
"24",0.409952973701366
"25",0.0245707955480784
"26",0.150496158716836
"27",0.22259186037102
"28",5.83659178314689e-05
"29",0.836145955928824
"30",0.305549802061371
"31",0.00336387915501219
"32",0.597756915162532
"33",0.0373866600691213
"34",0.0275407379257102
"35",0.00148358296171365
"36",0.0848980075584007
"37",0.0698561956352134
"38",0.000806619220940086
"39",0.0450642585313474
"40",0.00751927400423255
"41",0.0543630922676657
"42",0.694063537017715
"43",0.0679605834542187
"44",0.198109811364219
"45",0.0121874112627812
"46",0.00340026780424526
"47",0.0295064743702231
"48",0.00877836996232269
"49",0.00541688587802369
"50",0.118831010456616
"51",0.291217059586758
"52",0.112777893569055
"53",0.0165904040458497
"54",0.00297563605278599
"55",0.00998501125990651
"56",0.0714343052071948
"57",0.0118190989024373
"58",0.0558245296915494
"59",0.000685938664795474
"60",0.00276197345783742
"61",0.0543490466370704
"62",0.414428524764648
"63",0.449879249660208
"64",0.000304360865644598
"65",0.138155750860059
"66",0.00311636818190372
"67",0.000356045342145537
"68",1.47933082596937e-05
"69",0.00389966559311244
"70",0.018760461721345
"71",0.0195928197221206
"72",0.00126713459385569
"73",0.315589904685972
"74",0.0378881336101297
"75",0.254917007007771
"76",0.00210842197940126
"77",0.0111800597100748
"78",0.335299421430352
"79",0.00380491747629572
"80",0.104592917961584
"81",0.19087126199318
"82",0.0107152210792134
"83",0.000363866769245379
"84",0.0173318255326637
"85",0.00324578228980504
"86",0.0643051822708121
"87",0.453880848309602
"88",0.109539577965755
"89",0.293069141104858
"90",0.102101648050909
"91",0.0240177439313299
"92",0.00274571862665758
"93",0.287833432539918
"94",0.0141204972471017
"95",0.13738901637759
"96",0.0138140639839444
"97",0.0255239239183828
"98",0.041585399106423
"99",0.046613387163712
"100",0.115315353605562
"101",0.147519961457381
"102",0.0361050562682897
"103",0.00190766429040069
"104",0.0583367379562015
"105",0.0270097661432726
"106",0.0891911754847569
"107",0.469033837221043
"108",0.00314322037540671
"109",0.0160142093054569
"110",0.0116976623837826
"111",0.048765871870737
"112",0.0251107456607032
"113",0.074002914302993
"114",9.54537343735613e-05
"115",0.00158163100657337
"116",0.00346613168179742
"117",0.0138451069466666
"118",1.88007260572499e-06
"119",0.00222730801857066
"120",0.0530508965419601
"121",0.00964388685205464
"122",0.0594512139068482
"123",0.0749596994095426
"124",0.036403483643565
"125",0.0028399976317073
"126",0.809973625034183
"127",0.0065859936957999
"128",0.000408378380264335
"129",0.0134249798341685
"130",0.0244381360458375
"131",0.438047974417657
"132",0.0345750835297255
"133",0.0647699013831263
"134",0.0375107220638091
"135",0.16528120806564
"136",0.0027139252230396
"137",0.0900290373469187
"138",0.0322780068453172
"139",0.00210687129402402
"140",0.0189222556707188
"141",0.00159783617189783
"142",0.039676746933168
"143",1.47653825742864e-05
"144",0.121294930292406
"145",0.0590730512480722
"146",0.0249848701825412
"147",0.031551343429681
"148",4.97575831978378e-05
"149",0.00965382512141328
"150",0.00572459274172114
"151",0.00206035093065853
"152",0.16042174704631
"153",0.309426462871141
"154",0.108324045593871
"155",0.312953280242154
"156",0.0574143058922561
"157",0.0401622358745923
"158",0.144081034084722
"159",0.00690677077217048
"160",0.00660428158659687
"161",0.00939418461000203
"162",0.000300912434429037
"163",0.147452453734702
"164",0.00818937255216481
"165",0.0924636586182786
"166",0.323161294900085
"167",0.164136285694471
"168",0.00121337912191653
"169",0.628117787754966
"170",0.013450046196698
"171",0.00512899510678015
"172",0.00125412471126588
"173",8.67020509436242e-05
"174",0.0901489465966125
"175",0.0401782459761953
"176",0.00631070459052485
"177",0.377351393515772
"178",0.33275558569731
"179",0.0402429352197175
"180",0.0828607080025809
"181",0.000113459738731919
"182",0.214804831437554
"183",0.00309538899740249
"184",0.0299451908564439
"185",0.0339712833262483
"186",0.179305190485553
"187",0.0132997265461368
"188",0.0122018719233
"189",0.000960216850000371
"190",0.0378580771104853
"191",0.0155990942792412
"192",0.0975386028450924
"193",0.0594409549600795
"194",0.187709371686566
"195",0.0713322341830951
"196",0.865493451931067
"197",0.0142347509046159
"198",0.000607202565385357
"199",0.00405804478747553
"200",0.0501445193909493
