"","c.0.808181796246605..0.0107469631813994..0.0329019616489361.."
"1",0.808181796246605
"2",0.0107469631813994
"3",0.0329019616489361
"4",0.0551804394444127
"5",0.234305197899484
"6",0.0145439543641664
"7",0.146128025897636
"8",0.0991446278337869
"9",0.112955624087229
"10",0.0153495288593523
"11",0.102932441216768
"12",0.0466795791819936
"13",0.155454388976112
"14",0.218339184994376
"15",0.393766064502139
"16",0.0399715027607612
"17",0.167682375089344
"18",0.00133267917545396
"19",0.0170819693143125
"20",0.471523949807055
"21",0.00337540460216828
"22",0.021522736822134
"23",0.0812874298658677
"24",0.293746398025063
"25",0.132606525980588
"26",0.0393871078420081
"27",0.0855056126840945
"28",0.0410584586167906
"29",0.507952944561847
"30",0.12120225006417
"31",0.169472406589517
"32",0.0209087781063076
"33",0.179081074572603
"34",0.00824659569663132
"35",0.022474862099589
"36",0.0106628237294683
"37",0.243996768829464
"38",0.362229784406939
"39",0.0159782530380075
"40",0.957376455652495
"41",0.794540466759625
"42",0.000445494264379877
"43",0.0332537396121331
"44",0.103094356631913
"45",0.0631499428344002
"46",0.325199922177365
"47",0.00180921528552599
"48",0.0445948404334978
"49",0.107360547059692
"50",0.116125829258023
"51",0.0643584978936683
"52",0.346222976847085
"53",0.21218068092598
"54",0.0321113410903234
"55",0.0491634901626716
"56",0.0472304995229065
"57",0.0580202012634343
"58",0.558719329951405
"59",0.722360865344557
"60",0.0617252151741354
"61",0.359610658272997
"62",0.0400352685612917
"63",0.283805976968106
"64",0.000539612614880453
"65",0.154209806754084
"66",0.276107663848519
"67",0.175051549445012
"68",0.469484610609852
"69",0.0415185837266204
"70",0.0524950315457684
"71",0.0596182502529631
"72",0.10646787769103
"73",0.874935728225882
"74",0.187892513515879
"75",0.00806403244139443
"76",0.0577051566979226
"77",0.0214717989027988
"78",0.110177722513513
"79",0.796695408030354
"80",0.133050364365256
"81",0.265518486050594
"82",0.0222683656044654
"83",0.0413162240823687
"84",0.00524888784992184
"85",0.00490947783873923
"86",0.483218044491109
"87",0.00384145028511341
"88",0.00172266030091509
"89",0.160427299836139
"90",1.74888465763504e-05
"91",0.0146138134054639
"92",0.000653969228646531
"93",0.443269618307572
"94",0.300456693345562
"95",0.342468595749531
"96",0.0669979876529676
"97",0.0774834420779571
"98",0.196835406711411
"99",0.324212304560167
"100",0.308111204418516
"101",0.0843493333786113
"102",0.013945375842341
"103",0.0236497343100472
"104",0.230784508844199
"105",0.280708588084367
"106",0.0195726321663239
"107",0.0045849862138609
"108",0.0879421441999476
"109",0.0903274593024965
"110",0.233097047081748
"111",0.0414526615366199
"112",0.0146620878385168
"113",0.0422164685238387
"114",0.114932866185119
"115",0.270865438742418
"116",0.273567257399206
"117",0.0114206888979811
"118",0.0347325346408575
"119",0.0239160965528211
"120",0.0885636517506568
"121",0.447532081997328
"122",0.859665285153775
"123",0.16297349027942
"124",0.134135489181228
"125",0.366828740854797
"126",0.76912212758841
"127",0.0566307003356989
"128",0.00291375116207807
"129",0.0230345082672815
"130",0.118363800815327
"131",0.080252659165463
"132",0.0229410173185022
"133",0.00236008986405213
"134",0.243295957254336
"135",0.350654729097376
"136",0.615802330670952
"137",0.109780770598451
"138",0.107578890868325
"139",0.034828163365121
"140",0.00610423847642754
"141",0.383983843402873
"142",0.0722923458219351
"143",0.243306275278641
"144",0.12157136479363
"145",0.467024364225843
"146",0.36326315047406
"147",0.0163934713020323
"148",0.36451583832313
"149",0.0054332964187628
"150",0.240771773708805
"151",0.000637499413935597
"152",0.827147611019568
"153",0.0222823668323402
"154",0.271880406291289
"155",0.0128000490526311
"156",0.0662335426570198
"157",0.278920912982137
"158",0.0509500861562792
"159",0.00770032780618476
"160",0.00913098846218298
"161",0.00171064922694113
"162",0.960523126498299
"163",0.132471544113383
"164",0.0604410646599083
"165",0.299212277635563
"166",0.0431158206673962
"167",0.183449028011752
"168",0.0203658971865124
"169",0.692270091406165
"170",0.0921125653667
"171",0.132383747037193
"172",0.0126354321650814
"173",0.481956268508482
"174",0.00193134232427228
"175",0.00371359074256139
"176",0.0280362511643097
"177",0.0697421648076094
"178",0.135514560801666
"179",0.00364726345445103
"180",0.279860671524448
"181",0.0500704540131504
"182",0.000970082407533992
"183",0.00617401366661287
"184",0.00401392169976082
"185",0.0289546900308839
"186",0.0442367146647552
"187",0.482598143820625
"188",0.31993635280537
"189",0.00884591832503505
"190",0.32673989009247
"191",0.165358783703365
"192",0.360209490210747
"193",0.232886577966384
"194",0.0213882525694143
"195",0.0769980003154256
"196",0.141239187123941
"197",0.0759033553151499
"198",0.0917901881437654
"199",0.205301819134532
"200",0.969575183467159
