"","c.0.0391847394341813..0.00453874933187202..0.000121908215476398.."
"1",0.0391847394341813
"2",0.00453874933187202
"3",0.000121908215476398
"4",5.25601658752242e-05
"5",6.12003755434671e-06
"6",0.00160367259652801
"7",0.0120895461235394
"8",0.0190360002826079
"9",0.0826091902945651
"10",0.000407157117884019
"11",0.0270714913526895
"12",2.29210514415041e-08
"13",0.0113992537096688
"14",0.0117716284161016
"15",0.00719555163300045
"16",0.0430952548130903
"17",0.00112946910424618
"18",1.20881959274481e-09
"19",0.000106498274625786
"20",0.000209166856407624
"21",0.00064832792781625
"22",1.26133780283925e-06
"23",0.00185029806684647
"24",0.00160320328428289
"25",0.131881613671445
"26",0.000197607569206316
"27",0.046683744412355
"28",3.4406864896451e-05
"29",0.000173782980963687
"30",0.00110864824617894
"31",0.0920708422307265
"32",0.00202809907206484
"33",0.000116099975817002
"34",4.60975732111198e-05
"35",0.000432071582199365
"36",0.272516082268697
"37",0.00206728739559138
"38",0.0107895060487253
"39",0.0156206742617586
"40",0.0410896304481178
"41",0.0253504003083183
"42",1.35471789691884e-06
"43",0.00051873692626902
"44",0.000611790140742632
"45",8.04935914331475e-06
"46",0.00262130771229213
"47",0.0191340397007572
"48",0.000239406984097762
"49",0.000388113914556801
"50",0.00629062772288355
"51",0.00179224181938574
"52",0.000351783903928741
"53",0.00918533639952281
"54",0.00249455584417991
"55",7.54271043758966e-06
"56",8.29973006011019e-05
"57",4.18557660959054e-05
"58",0.00100959206927272
"59",0.000619941122170809
"60",0.039104484390674
"61",0.02802179002997
"62",5.22526645068599e-05
"63",0.0151898380330044
"64",0.000375831119301928
"65",0.000335254590932462
"66",0.000754405384797398
"67",1.27726081749843e-06
"68",0.0119117402148087
"69",0.011403241517316
"70",0.0210018642480572
"71",0.00267949945581693
"72",0.000687801348034893
"73",0.000408560843205019
"74",0.000225115747783165
"75",0.00103735037472008
"76",0.00330682238907267
"77",5.32869617096001e-05
"78",0.0102328844547193
"79",0.000880079532208807
"80",0.00266218662967937
"81",0.00528247731227951
"82",0.000308308004136135
"83",0.0261073646736071
"84",0.00358698456239465
"85",1.70539514812136e-05
"86",0.000369365646723966
"87",0.518339532585418
"88",0.000489344843735034
"89",0.0227485677209948
"90",1.27960813857249e-06
"91",0.0010820356220046
"92",4.55250157488195e-05
"93",3.24183831644539e-05
"94",0.00119143032794519
"95",0.000107963887829559
"96",0.00557687922980796
"97",0.00668153895808871
"98",0.00123898282955002
"99",0.000420269977842304
"100",0.00731153176402369
"101",1.26164935437368e-06
"102",0.000284219750113413
"103",0.000122253615725658
"104",0.000632767587865288
"105",0.0378688279287585
"106",0.00235249446138784
"107",0.00160623718733995
"108",0.00851656163395819
"109",7.15563143780819e-06
"110",0.0248098027058077
"111",0.000741553059095129
"112",2.24623324556696e-07
"113",0.00443984357035053
"114",6.0118213370285e-05
"115",0.00350800270807321
"116",0.0223956624934403
"117",0.000469394394312409
"118",4.45716320487952e-07
"119",0.00109079113562818
"120",0.000172896614295723
"121",0.00019532693620757
"122",0.000430566138064649
"123",0.0025646046822912
"124",0.000712828507995643
"125",3.49409037413697e-05
"126",0.00449096898095906
"127",0.00166462967574448
"128",0.000171002067545884
"129",0.000960191642559967
"130",0.000726802691018423
"131",0.000258178377511372
"132",0.00317852326235611
"133",0.0162259675267034
"134",1.72298475699776e-07
"135",0.000634529588384395
"136",0.00168921498459098
"137",0.00356178597281406
"138",0.000678477248609591
"139",0.0254142031942729
"140",1.85045522348442e-05
"141",0.0291157694920712
"142",0.00541870505540688
"143",0.0469043140379916
"144",0.00194645024767922
"145",1.58794502711196e-06
"146",0.00308259185243253
"147",0.365138975762417
"148",0.00172457490553517
"149",0.299947789892038
"150",4.13656886968456e-05
"151",0.000407028640896538
"152",0.0468905891042879
"153",0.000142510865306601
"154",0.000356063407163244
"155",0.0042551820987017
"156",0.291686143698791
"157",0.000110142825328885
"158",0.000331936443007662
"159",5.00077143671279e-05
"160",4.62535805827371e-05
"161",0.00267562082249801
"162",0.00768219992853566
"163",0.0107308983421706
"164",1.46919963912764e-05
"165",0.00199547979244394
"166",0.269481598325494
"167",0.0111218266437754
"168",0.0168700316674548
"169",0.00943783264623833
"170",0.0027576363076907
"171",0.0448538437164796
"172",0.199125632776806
"173",0.0276152049908741
"174",0.0132861921326358
"175",0.000917850730200885
"176",2.63640681317387e-07
"177",0.00172668618652931
"178",0.000126350592987514
"179",0.000276439124825357
"180",1.09495411160217e-05
"181",0.00709513484643832
"182",7.05280887109135e-07
"183",0.0062745925627318
"184",5.50192006488718e-05
"185",0.0377517887455994
"186",0.107327668917209
"187",0.000703629290877856
"188",0.0732959978233441
"189",0.000335463112574483
"190",0.000920207320011964
"191",0.000732540584718832
"192",0.000249107632571027
"193",0.000488517548279427
"194",3.58874623615911e-05
"195",3.13775969967118e-05
"196",0.0172884122581197
"197",0.00423475929019383
"198",0.00512862859817241
"199",0.000273774075602885
"200",3.68099974873885e-06
