"","c.0.307622537706815..0.00425762518809057..0.126424452886886.."
"1",0.307622537706815
"2",0.00425762518809057
"3",0.126424452886886
"4",0.00962769645388724
"5",0.071823026523791
"6",0.000383278104355714
"7",0.103756160589589
"8",0.000625054429866897
"9",0.00100522302073599
"10",0.00200414087909129
"11",0.0302042723938529
"12",0.000232244442343027
"13",0.0423850212281741
"14",0.042653860503182
"15",0.00132332109364557
"16",0.214640788745152
"17",0.0403474308877023
"18",0.042544224345459
"19",0.0257363222897116
"20",0.0336495491816831
"21",0.0188210673853245
"22",0.00864388359093057
"23",0.0230001644655512
"24",0.00542451045975243
"25",0.00326975771937564
"26",0.00442218039927799
"27",0.0104599325426356
"28",0.0189844068596412
"29",0.311047299310869
"30",0.0645072576162184
"31",0.0117179539264662
"32",0.00376544713532526
"33",0.181237111951749
"34",0.000656232241356524
"35",0.00383428430711731
"36",0.0235238171671523
"37",0.0739979358822232
"38",0.000346029546594453
"39",0.0738274859791499
"40",0.0407707780682453
"41",0.0822382607657654
"42",0.00590902147149036
"43",0.00319359835293931
"44",0.00293654972698956
"45",0.00654582179814226
"46",0.0770966682539245
"47",0.00142914623414097
"48",0.0662299787152327
"49",0.0698247831130637
"50",0.0410204048873336
"51",0.000218913412576094
"52",0.00944227498650321
"53",0.311201750966787
"54",0.00730949071393298
"55",0.0597065460270064
"56",0.229383673706012
"57",9.63799192337382e-05
"58",0.00784579408330526
"59",0.112067947450602
"60",0.157747930416701
"61",0.0862273405221407
"62",0.000230322916479608
"63",0.172152822093358
"64",0.00514101285741353
"65",0.0104623211180609
"66",0.0368631786334392
"67",0.00362554789270028
"68",0.0281525122899593
"69",0.00320012229622923
"70",5.54433690362156e-05
"71",0.0664133573950491
"72",0.0795362603180934
"73",0.0084198169697691
"74",0.000273078147627683
"75",0.00072533541036442
"76",0.077116568934993
"77",0.00495918951645907
"78",0.000282382888299958
"79",0.179729858310134
"80",3.75154335337697e-05
"81",0.0956556553351796
"82",0.0421778131375751
"83",0.00127072166255452
"84",0.0094293663515449
"85",0.0682935682596426
"86",0.00131493611279572
"87",4.6470722625868e-06
"88",0.146554019526038
"89",0.00186623172422631
"90",0.0193611111592603
"91",0.000543067371037437
"92",0.0041929241219248
"93",0.00134784659422856
"94",9.11104966050711e-05
"95",0.014281527842356
"96",0.00315852072330689
"97",0.0258369660424389
"98",0.011685843666805
"99",0.00807614440326446
"100",0.0493153854029997
"101",0.00023769403099691
"102",0.0475864242838767
"103",0.0468187573201737
"104",0.00423861146754972
"105",0.00606740819061284
"106",0.056261020871054
"107",0.000468836881892782
"108",0.00742887794107974
"109",0.219184399535905
"110",0.0121297966266369
"111",4.54161227453431e-05
"112",0.0027656710311966
"113",0.0476732334043618
"114",0.0161356181045162
"115",0.0200758452412773
"116",1.81708094555648e-06
"117",0.0107590973238297
"118",0.00926163535977738
"119",5.24904951046071e-05
"120",0.0984197038963214
"121",0.0031543271833125
"122",0.00830250003565861
"123",0.0716942517899853
"124",0.0251571082278821
"125",0.00216493799381466
"126",0.00171704246814642
"127",0.154503577512796
"128",0.0024240156055078
"129",0.00305883918676022
"130",0.0108780627340834
"131",0.000795431394957403
"132",0.0208941731428099
"133",0.0446134761847769
"134",0.000288819638307834
"135",0.0103047090517762
"136",0.0214924064772741
"137",6.70534668304775e-08
"138",6.37681394836828e-05
"139",0.00565143262136234
"140",0.00550630104773206
"141",0.00993924033234691
"142",0.00361331784282767
"143",0.000486886165412501
"144",9.37541884670962e-05
"145",0.0566957865273442
"146",0.00675940528459042
"147",0.0173809894984912
"148",0.000564903704775822
"149",0.0257085330115426
"150",0.000167928102456222
"151",0.0200404277107878
"152",0.0175492696274986
"153",0.0747583780222773
"154",0.513953632988588
"155",0.0867616282115286
"156",0.0435165315557916
"157",0.0181783484472921
"158",0.005179056693985
"159",0.0114678362519779
"160",2.95053001049504e-05
"161",0.00040057947673096
"162",0.000633736456948871
"163",0.00253639481994843
"164",0.00372338378450358
"165",0.0630115111475076
"166",0.0578366446640338
"167",0.0425853899557531
"168",0.00119671512923086
"169",1.07742141192485e-06
"170",0.000243655606479681
"171",0.00286125478778105
"172",0.0425063636087663
"173",0.000235385362999194
"174",0.000114081984158555
"175",0.0739842383519688
"176",0.000110750596028892
"177",0.0288060425837649
"178",0.0320485295962823
"179",0.00273200644813892
"180",0.051739219156068
"181",0.0268357825971943
"182",0.209222331342267
"183",0.26795789423705
"184",0.000899352166250475
"185",0.00337962114203763
"186",0.710924067415194
"187",0.017628681421874
"188",8.53770687886649e-06
"189",0.00921073597631503
"190",0.0358316643941139
"191",0.291507548925613
"192",0.0580878398634576
"193",0.00121235416724167
"194",0.0344157235387326
"195",0.137254625458212
"196",0.00260393784037002
"197",0.106989744977053
"198",0.0233808809884228
"199",0.0014666688662586
"200",0.00556482895237753
