"","c.0.00294400875071674..0.0181527845668358..0.0153559079237382.."
"1",0.00294400875071674
"2",0.0181527845668358
"3",0.0153559079237382
"4",0.00728595973631864
"5",0.0124407105456269
"6",0.11459353770541
"7",0.000258369698204138
"8",0.000145515184280672
"9",0.069261741271759
"10",0.0108993829994596
"11",0.154448800782478
"12",0.0237264566483563
"13",0.0446949305319568
"14",0.000711787923862293
"15",0.000102059797020075
"16",0.221196340230389
"17",0.000452700509457855
"18",0.000769290069654679
"19",0.00225056089599895
"20",7.29283833250165e-06
"21",5.08886906769727e-06
"22",0.000341937603029209
"23",0.00173771842768893
"24",0.0114578510989554
"25",0.000115076428028481
"26",0.000826979353704558
"27",4.572892053475e-06
"28",0.0109456938091873
"29",0.00439843152203252
"30",0.000541153835075582
"31",0.0075967718529364
"32",0.00280890818531731
"33",0.00601528347851654
"34",0.17158865988812
"35",5.67302902358912e-05
"36",0.00315652719023866
"37",0.00279520210985195
"38",0.0229269948306588
"39",0.0313568047815717
"40",0.00119122057534738
"41",0.0352511402306109
"42",0.0182002050660399
"43",0.051987753234981
"44",8.84314759799763e-05
"45",0.000668381467218529
"46",0.000815137231128264
"47",0.00283118815155599
"48",9.98240914844544e-06
"49",0.0186290938083339
"50",0.16271897904954
"51",0.00278372723132865
"52",0.000547122215197913
"53",1.574855368757e-05
"54",9.47841853127374e-08
"55",0.000956365298702946
"56",0.00101127437282012
"57",0.00114171074520985
"58",5.52316731926873e-05
"59",0.0665221487169336
"60",0.000268156316371814
"61",0.00320395061800644
"62",0.0155084447263401
"63",1.49527519039526e-05
"64",0.00145802561901353
"65",0.0013240525957754
"66",2.9602213864918e-06
"67",0.0541475122397072
"68",0.000461542120409238
"69",0.17134421005654
"70",1.07208833385453e-05
"71",0.000236715872196415
"72",0.0353959830409036
"73",0.0299136107347019
"74",0.000654375705405618
"75",6.11340139710545e-05
"76",0.000984367890850911
"77",0.00520733821413993
"78",0.260817303505963
"79",0.000595923823928834
"80",0.00563137792601519
"81",0.00650952271869122
"82",0.443801694354048
"83",0.00280528127907823
"84",0.00027035053606461
"85",6.62282341209034e-05
"86",0.0321735802627559
"87",0.00585898133775386
"88",0.000141549785556844
"89",0.00156123201276258
"90",0.0063500977773704
"91",0.0257088108493187
"92",0.000988622706426399
"93",0.000400309783404327
"94",0.000771499364045664
"95",0.00391119559493683
"96",0.00302629454191432
"97",0.0529339384711602
"98",0.0182938905952999
"99",0.00364576616738084
"100",0.0156749711767783
"101",1.30130736927954e-07
"102",0.0840927900007206
"103",0.0046642387649644
"104",0.235488878428246
"105",0.000231134365620668
"106",0.00148465166213404
"107",0.06599371478865
"108",0.00600991464276987
"109",0.00239339052876373
"110",1.79138455454992e-05
"111",6.02654718832709e-06
"112",0.000424934507951324
"113",1.866132827672e-06
"114",5.54420918885264e-06
"115",2.15708164082529e-05
"116",0.0104865660701056
"117",0.187272145829722
"118",0.00169930444016171
"119",0.000155174652269252
"120",0.0134146841097248
"121",7.01662465768368e-06
"122",0.0025405475716251
"123",0.00151084368767986
"124",0.189871787640586
"125",0.0215161508131001
"126",0.000961096285498255
"127",5.39173442440078e-05
"128",0.00343465127123785
"129",0.00230407030709997
"130",0.0210393050149335
"131",0.00541210201526445
"132",0.0103373743572132
"133",0.184624068662572
"134",0.0811041266498138
"135",0.0701692038402212
"136",0.0278277719740206
"137",0.00525006206343197
"138",0.000256666722149747
"139",0.00144214157902918
"140",0.000489172563495934
"141",0.049713740378925
"142",0.0263085118460795
"143",0.061228885085912
"144",0.0324235015905842
"145",0.000823513266952807
"146",0.000513944336434147
"147",0.0122342995283723
"148",0.0108147697929986
"149",0.00459612090935683
"150",3.59029258878535e-07
"151",0.0340280905375604
"152",0.000939120763032604
"153",0.0597931230185106
"154",0.00539196249001555
"155",0.0145152830427882
"156",0.000508491019127061
"157",0.00357098354229335
"158",0.0693695492808535
"159",0.000544369102806788
"160",0.00116745328128223
"161",0.00173074811962887
"162",0.00933142787723074
"163",0.000332717656940794
"164",0.0626114783269364
"165",0.0282871925101349
"166",0.00537935791398064
"167",0.0395796365298917
"168",0.0109683110696264
"169",1.24738051301779e-06
"170",0.0033157386457551
"171",0.00332957601119333
"172",0.0489969097238912
"173",0.00351159235468118
"174",0.00167675120208089
"175",0.00244020064138221
"176",0.0057321151945776
"177",0.0286127273618502
"178",0.000376703025025684
"179",0.0654373798608413
"180",0.0801354514028057
"181",0.0237228108636841
"182",0.00311460366710821
"183",0.000144165599562919
"184",0.100920186333321
"185",0.00538931382311829
"186",0.0293938266777992
"187",0.00486311699814109
"188",0.000169141601714257
"189",0.00265856819196834
"190",0.044706990133432
"191",1.26857476876151e-05
"192",0.0332128228425451
"193",0.0109210631401426
"194",0.00138524470761328
"195",0.0137914703446044
"196",2.6977795769114e-05
"197",0.00115534070905835
"198",0.0129622909714336
"199",0.0302615625024725
"200",0.000754669186897435
